0.000000000000000000e+00,5.000000000000000000e-01,9.000000000000000222e-01,1.199999999999999956e+00,1.300000000000000044e+00,0.000000000000000000e+00,-5.899999999999999689e-01
0.000000000000000000e+00,1.199999999999999956e+00,2.299999999999999822e+00,4.200000000000000178e+00,5.299999999999999822e+00,6.700000000000000178e+00,6.809999999999999609e+00
2.200000000000000011e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00
